valid_tp_step,step,valid_tn_step,valid_fn_step,valid_fp_step,valid_WAcc,epoch,valid_tp_epoch,valid_fp_epoch,valid_F1,valid_tn_epoch,valid_fn_epoch,valid_Loss
147.0,1458,7295.0,1.0,4173.0,,,,,,,,
165.0,1459,7295.0,1.0,4155.0,,,,,,,,
142.0,1460,7296.0,0.0,4178.0,,,,,,,,
165.0,1461,7296.0,0.0,4155.0,,,,,,,,
148.0,1462,7296.0,0.0,4172.0,,,,,,,,
180.0,1463,7296.0,0.0,4140.0,,,,,,,,
175.0,1464,7296.0,0.0,4145.0,,,,,,,,
154.0,1465,7294.0,2.0,4166.0,,,,,,,,
153.0,1466,7296.0,0.0,4167.0,,,,,,,,
161.0,1467,7296.0,0.0,4159.0,,,,,,,,
151.0,1468,7296.0,0.0,4169.0,,,,,,,,
155.0,1469,7296.0,0.0,4165.0,,,,,,,,
156.0,1470,7295.0,1.0,4164.0,,,,,,,,
154.0,1471,7296.0,0.0,4166.0,,,,,,,,
156.0,1472,7295.0,1.0,4164.0,,,,,,,,
140.0,1473,7295.0,1.0,4180.0,,,,,,,,
136.0,1474,7296.0,0.0,4184.0,,,,,,,,
123.0,1475,7296.0,0.0,4197.0,,,,,,,,
160.0,1476,7295.0,1.0,4160.0,,,,,,,,
158.0,1477,7295.0,1.0,4162.0,,,,,,,,
154.0,1478,7296.0,0.0,4166.0,,,,,,,,
166.0,1479,7296.0,0.0,4154.0,,,,,,,,
139.0,1480,7295.0,1.0,4181.0,,,,,,,,
148.0,1481,7296.0,0.0,4172.0,,,,,,,,
170.0,1482,7296.0,0.0,4150.0,,,,,,,,
146.0,1483,7296.0,0.0,4174.0,,,,,,,,
159.0,1484,7295.0,1.0,4161.0,,,,,,,,
159.0,1485,7296.0,0.0,4161.0,,,,,,,,
163.0,1486,7296.0,0.0,4157.0,,,,,,,,
159.0,1487,7295.0,1.0,4161.0,,,,,,,,
171.0,1488,7296.0,0.0,4149.0,,,,,,,,
166.0,1489,7296.0,0.0,4154.0,,,,,,,,
140.0,1490,7296.0,0.0,4180.0,,,,,,,,
140.0,1491,7296.0,0.0,4180.0,,,,,,,,
133.0,1492,7296.0,0.0,4187.0,,,,,,,,
154.0,1493,7296.0,0.0,4166.0,,,,,,,,
174.0,1494,7296.0,0.0,4146.0,,,,,,,,
160.0,1495,7296.0,0.0,4160.0,,,,,,,,
152.0,1496,7296.0,0.0,4168.0,,,,,,,,
164.0,1497,7296.0,0.0,4156.0,,,,,,,,
143.0,1498,7295.0,1.0,4177.0,,,,,,,,
153.0,1499,7295.0,1.0,4167.0,,,,,,,,
174.0,1500,7295.0,1.0,4146.0,,,,,,,,
159.0,1501,7296.0,0.0,4161.0,,,,,,,,
156.0,1502,7296.0,0.0,4164.0,,,,,,,,
135.0,1503,7296.0,0.0,4185.0,,,,,,,,
150.0,1504,7295.0,1.0,4170.0,,,,,,,,
137.0,1505,7296.0,0.0,4183.0,,,,,,,,
142.0,1506,7296.0,0.0,4178.0,,,,,,,,
159.0,1507,7296.0,0.0,4161.0,,,,,,,,
159.0,1508,7295.0,1.0,4161.0,,,,,,,,
139.0,1509,7296.0,0.0,4181.0,,,,,,,,
156.0,1510,7295.0,1.0,4164.0,,,,,,,,
172.0,1511,7295.0,1.0,4148.0,,,,,,,,
156.0,1512,7295.0,1.0,4164.0,,,,,,,,
149.0,1513,7296.0,0.0,4171.0,,,,,,,,
144.0,1514,7296.0,0.0,4176.0,,,,,,,,
137.0,1515,7296.0,0.0,4183.0,,,,,,,,
143.0,1516,7296.0,0.0,4177.0,,,,,,,,
153.0,1517,7296.0,0.0,4167.0,,,,,,,,
142.0,1518,7296.0,0.0,4178.0,,,,,,,,
147.0,1519,7296.0,0.0,4173.0,,,,,,,,
157.0,1520,7296.0,0.0,4163.0,,,,,,,,
160.0,1521,7296.0,0.0,4160.0,,,,,,,,
155.0,1522,7296.0,0.0,4165.0,,,,,,,,
154.0,1523,7295.0,1.0,4166.0,,,,,,,,
179.0,1524,7296.0,0.0,4141.0,,,,,,,,
156.0,1525,7294.0,2.0,4164.0,,,,,,,,
164.0,1526,7296.0,0.0,4156.0,,,,,,,,
162.0,1527,7296.0,0.0,4158.0,,,,,,,,
169.0,1528,7296.0,0.0,4151.0,,,,,,,,
144.0,1529,7296.0,0.0,4176.0,,,,,,,,
132.0,1530,7296.0,0.0,4188.0,,,,,,,,
137.0,1531,7293.0,3.0,4183.0,,,,,,,,
140.0,1532,7295.0,1.0,4180.0,,,,,,,,
165.0,1533,7295.0,1.0,4155.0,,,,,,,,
153.0,1534,7296.0,0.0,4167.0,,,,,,,,
169.0,1535,7296.0,0.0,4151.0,,,,,,,,
155.0,1536,7295.0,1.0,4165.0,,,,,,,,
167.0,1537,7296.0,0.0,4153.0,,,,,,,,
171.0,1538,7295.0,1.0,4149.0,,,,,,,,
166.0,1539,7296.0,0.0,4154.0,,,,,,,,
156.0,1540,7296.0,0.0,4164.0,,,,,,,,
149.0,1541,7296.0,0.0,4171.0,,,,,,,,
144.0,1542,7295.0,1.0,4176.0,,,,,,,,
155.0,1543,7295.0,1.0,4165.0,,,,,,,,
145.0,1544,7296.0,0.0,4175.0,,,,,,,,
166.0,1545,7296.0,0.0,4154.0,,,,,,,,
155.0,1546,7296.0,0.0,4165.0,,,,,,,,
154.0,1547,7296.0,0.0,4166.0,,,,,,,,
145.0,1548,7296.0,0.0,4175.0,,,,,,,,
152.0,1549,7296.0,0.0,4168.0,,,,,,,,
148.0,1550,7296.0,0.0,4172.0,,,,,,,,
151.0,1551,7296.0,0.0,4169.0,,,,,,,,
163.0,1552,7294.0,2.0,4157.0,,,,,,,,
155.0,1553,7296.0,0.0,4165.0,,,,,,,,
172.0,1554,7294.0,2.0,4148.0,,,,,,,,
159.0,1555,7296.0,0.0,4161.0,,,,,,,,
151.0,1556,7296.0,0.0,4169.0,,,,,,,,
173.0,1557,7296.0,0.0,4147.0,,,,,,,,
152.0,1558,7296.0,0.0,4168.0,,,,,,,,
159.0,1559,7296.0,0.0,4161.0,,,,,,,,
167.0,1560,7295.0,1.0,4153.0,,,,,,,,
162.0,1561,7296.0,0.0,4158.0,,,,,,,,
88.0,1562,3648.0,0.0,2072.0,,,,,,,,
,0,,,,0.6758357882499695,0,155.193603515625,4164.115234375,0.06934572011232376,7294.3857421875,0.4467200040817261,1.0682940483093262
