valid_tn_step,valid_tp_step,valid_fp_step,step,valid_fn_step,valid_F1,valid_Loss,valid_fp_epoch,valid_tp_epoch,valid_tn_epoch,valid_WAcc,epoch,valid_fn_epoch
11452.0,0.0,0.0,1497,164.0,,,,,,,,
11472.0,0.0,0.0,1498,144.0,,,,,,,,
11462.0,0.0,0.0,1499,154.0,,,,,,,,
11441.0,0.0,0.0,1500,175.0,,,,,,,,
11457.0,0.0,0.0,1501,159.0,,,,,,,,
11460.0,0.0,0.0,1502,156.0,,,,,,,,
11481.0,0.0,0.0,1503,135.0,,,,,,,,
11465.0,0.0,0.0,1504,151.0,,,,,,,,
11479.0,0.0,0.0,1505,137.0,,,,,,,,
11474.0,0.0,0.0,1506,142.0,,,,,,,,
11457.0,0.0,0.0,1507,159.0,,,,,,,,
11456.0,0.0,0.0,1508,160.0,,,,,,,,
11477.0,0.0,0.0,1509,139.0,,,,,,,,
11459.0,0.0,0.0,1510,157.0,,,,,,,,
11443.0,0.0,0.0,1511,173.0,,,,,,,,
11459.0,0.0,0.0,1512,157.0,,,,,,,,
11467.0,0.0,0.0,1513,149.0,,,,,,,,
11472.0,0.0,0.0,1514,144.0,,,,,,,,
11479.0,0.0,0.0,1515,137.0,,,,,,,,
11473.0,0.0,0.0,1516,143.0,,,,,,,,
11463.0,0.0,0.0,1517,153.0,,,,,,,,
11474.0,0.0,0.0,1518,142.0,,,,,,,,
11469.0,0.0,0.0,1519,147.0,,,,,,,,
11459.0,0.0,0.0,1520,157.0,,,,,,,,
11456.0,0.0,0.0,1521,160.0,,,,,,,,
11461.0,0.0,0.0,1522,155.0,,,,,,,,
11461.0,0.0,0.0,1523,155.0,,,,,,,,
11437.0,0.0,0.0,1524,179.0,,,,,,,,
11458.0,0.0,0.0,1525,158.0,,,,,,,,
11452.0,0.0,0.0,1526,164.0,,,,,,,,
11454.0,0.0,0.0,1527,162.0,,,,,,,,
11447.0,0.0,0.0,1528,169.0,,,,,,,,
11472.0,0.0,0.0,1529,144.0,,,,,,,,
11484.0,0.0,0.0,1530,132.0,,,,,,,,
11476.0,0.0,0.0,1531,140.0,,,,,,,,
11475.0,0.0,0.0,1532,141.0,,,,,,,,
11450.0,0.0,0.0,1533,166.0,,,,,,,,
11463.0,0.0,0.0,1534,153.0,,,,,,,,
11447.0,0.0,0.0,1535,169.0,,,,,,,,
11460.0,0.0,0.0,1536,156.0,,,,,,,,
11449.0,0.0,0.0,1537,167.0,,,,,,,,
11444.0,0.0,0.0,1538,172.0,,,,,,,,
11450.0,0.0,0.0,1539,166.0,,,,,,,,
11460.0,0.0,0.0,1540,156.0,,,,,,,,
11467.0,0.0,0.0,1541,149.0,,,,,,,,
11471.0,0.0,0.0,1542,145.0,,,,,,,,
11460.0,0.0,0.0,1543,156.0,,,,,,,,
11471.0,0.0,0.0,1544,145.0,,,,,,,,
11450.0,0.0,0.0,1545,166.0,,,,,,,,
11461.0,0.0,0.0,1546,155.0,,,,,,,,
11462.0,0.0,0.0,1547,154.0,,,,,,,,
11471.0,0.0,0.0,1548,145.0,,,,,,,,
11464.0,0.0,0.0,1549,152.0,,,,,,,,
11468.0,0.0,0.0,1550,148.0,,,,,,,,
11465.0,0.0,0.0,1551,151.0,,,,,,,,
11451.0,0.0,0.0,1552,165.0,,,,,,,,
11461.0,0.0,0.0,1553,155.0,,,,,,,,
11442.0,0.0,0.0,1554,174.0,,,,,,,,
11457.0,0.0,0.0,1555,159.0,,,,,,,,
11465.0,0.0,0.0,1556,151.0,,,,,,,,
11443.0,0.0,0.0,1557,173.0,,,,,,,,
11464.0,0.0,0.0,1558,152.0,,,,,,,,
11457.0,0.0,0.0,1559,159.0,,,,,,,,
11448.0,0.0,0.0,1560,168.0,,,,,,,,
11454.0,0.0,0.0,1561,162.0,,,,,,,,
5720.0,0.0,0.0,1562,88.0,,,,,,,,
,,,0,,0.0,1.0682940483093262,0.0,0.0,11458.5,0.8911358714103699,0,155.64031982421875
